url,status_code
https://www.simplyhomeinteriors.co.uk/products/wiemann-luxor,404
http://www.sjdfurniture.co.uk/products/,Cannot connect to host www.sjdfurniture.co.uk:80 ssl:default [Name or service not known]
https://thedorsetfurniturecompany.co.uk/products/arctic-white-high-gloss-150cm-shelf,Cannot connect to host thedorsetfurniturecompany.co.uk:443 ssl:default [Name or service not known]
http://thefurnitureshopblackhall.co.uk/products/,Cannot connect to host thefurnitureshopblackhall.co.uk:80 ssl:default [Name or service not known]
https://www.tobychairs.com/products/toby-table-oak,Cannot connect to host www.tobychairs.com:443 ssl:default [Name or service not known]
https://www.littletulip.com/products/set-200-marble-6,200
https://uniquehomefurnishing.co.uk/products/hzh330,404
https://urbansize.co.uk/products/hallway-tidy,200
https://www.modernfurnituredeals.co.uk/products/ovo,404
https://www.abowed.co.uk/products/oak-four-poster-bed,200
https://www.peterboroughreclinercentre.co.uk/products/reno-chair-with-footstool,"Cannot connect to host www.peterboroughreclinercentre.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.peterboroughreclinercentre.co.uk'. (_ssl.c:1006)"")]"
https://outletbarn.co.uk/collections/corner-sofas/products/ellena-recliner-corner-group-brown-only-limited-stock,404
https://www.oaktreeupholstery.co.uk/products/double-headboard-b-fabric,404
https://www.rightprice.co.uk/collections/all/products/alexis,404
https://www.sheridaninteriors.co.uk/products/celine-fabric-bed,"Cannot connect to host www.sheridaninteriors.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.sheridaninteriors.co.uk'. (_ssl.c:1006)"")]"
https://www.chattelsfurniture.co.uk/products/bedside-table-two-drawers,"Cannot connect to host www.chattelsfurniture.co.uk:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1006)')]"
https://www.maisonandgarden.co.uk/products/28cm-solar-ball,404
https://igigishop.co.uk/products/cotton-rug,"Cannot connect to host igigishop.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'igigishop.co.uk'. (_ssl.c:1006)"")]"
https://divine-interiors.co.uk/products/sofa-deposit,Cannot connect to host divine-interiors.co.uk:443 ssl:default [Name or service not known]
https://shackletonsretail.co.uk/products/,404
https://auburnfox.co.uk/products/iron-and-leather-adjustable-stool,404
https://www.decoframe.co.uk/products/,404
https://snugathome.co.uk/products/eiffel-dining-chair,Cannot connect to host snugathome.co.uk:443 ssl:default [Name or service not known]
https://ashtonandcoleman.co.uk/products/tables/lamp-table,404
https://rusticland.co.uk/products/industrial-2x-handmade-x-dining-table-bench-frame-steel-large-table-pedestal-legs,200
https://www.quaysideinteriors.co.uk/products/alexandra-bed-king,404
https://alidasa.co.uk/products/terra-6-3-drawer-pine-white,Cannot connect to host alidasa.co.uk:443 ssl:default [Name or service not known]
https://www.lovettandjudge.co.uk/products/worker-bee-picture,Cannot connect to host www.lovettandjudge.co.uk:443 ssl:default [Name or service not known]
https://www.toplinestore.co.uk/products/valawhi/products/valawhi&title=Vala%20High%20Gloss%20Coffee%20Tabl...&source=http://www.toplinestore.co.uk/products/valawhi,"Cannot connect to host www.toplinestore.co.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.toplinestore.co.uk'. (_ssl.c:1006)"")]"
https://chelseafurnishings.co.uk/products/ashton-range,200
https://windsorbedding.co.uk/products/,
https://www.arfurnishings.co.uk/products/kyoto-quilted-knockerback-chair,200
https://www.dezilux.co.uk/products/aliya-french-style-console-table,Cannot connect to host www.dezilux.co.uk:443 ssl:default [Name or service not known]
https://www.harperandfaith.co.uk/products/jupiter-bed,"Cannot connect to host ww1.harperandfaith.co.uk:80 ssl:default [Multiple exceptions: [Errno 111] Connect call failed ('0.0.0.0', 80), [Errno 111] Connect call failed ('::', 80, 0, 0)]"
https://elegancehomefurniture.co.uk/products/dylan-crushed-velvet-swivel-cuddle-chair,404
https://www.homeaffections.co.uk/products/wide-display-cabinet-540005-bonoca,Cannot connect to host www.homeaffections.co.uk:443 ssl:default [Name or service not known]
https://hemmingandwills.co.uk/products/arne-desk,404
https://jopa-interiors.co.uk/products/black-weave-cushion-with-tag,Cannot connect to host jopa-interiors.co.uk:443 ssl:default [Name or service not known]
https://airfurniture.co.uk/products/zues-pu-storage-bed,200
https://derwenthouseliving.co.uk/products/,200
https://www.furlon.co.uk/products/194,Cannot connect to host www.furlon.co.uk:443 ssl:default [Name or service not known]
https://rustic-furniture.co.uk/products/curved-open-bedside,Cannot connect to host rustic-furniture.co.uk:443 ssl:default [Name or service not known]
https://www.skhomedecor.co.uk/products/page/2/,Cannot connect to host www.skhomedecor.co.uk:443 ssl:default [Name or service not known]
https://www.onlydiningchairs.com.au/products/wooden-velvet-retro-grey-dining-chair,200
https://www.myharmony.hk/products/woody-slab-table,404
https://afg.us.com/products/ashley-baraga-h410-24,404
https://www.collectioni.com/products/noahs-ark-lounge-swivel-chair,200
https://noho.co/products/noho-move-chair-topper,404
https://odafurniture.com/products/,404
https://savannahspace.com/products/bo-woven-rug,404
https://squarehome.com/products/,200
https://www.sundays-company.com/collections/new-arrivals/products/sink-in-sofa-ecru,404
https://thebeachfurniture.com.au/products/gift-card,200
https://thedesigndepot.co.nz/products/,523
https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set,404
https://signaturefinefurniture.ca/products/jacobson-bed,200
http://aonefurniture.in/userdata/products/no%20value,
https://furnituremama.com/products/three-door-wardrobe-mirror-2,200
https://gfurniture.ca/products/,200
https://www.mwfurnitureoutlet.com/products/dresser,404
